,beginning_day,beginning_month,MSSHF,SH,t2m,TCC,tp,UW,VW,msl,z
3818,15,06,-33.16884707811144,0.000929115029474633,289.9618088368734,0.511744478946262,1.946166491508484,3.4026332239362924,-3.786145456441242,-463.46750969030035,11927.274846832079
3819,16,06,-33.27313717244466,0.000918814726392884,289.8734090270996,0.5187618960062663,1.9477920452753703,3.674199983215332,-3.9815033092710697,-464.2580017686299,12111.275459377135
3820,17,06,-32.093561300659175,0.0009078517580640135,289.8213650156657,0.5352659251742893,1.9570104042689005,4.260608808538649,-4.10681368806627,-466.46838665352533,12276.317163495436
3822,19,06,-31.64507149590386,0.0009044692000544172,289.57223098924425,0.5668698141733804,1.9646573464075725,5.451225405629476,-4.679181470341152,-480.4881077839271,12593.989576693955
3823,20,06,-31.322018933783635,0.000910655620857728,289.50798424784347,0.5819847284528945,1.9646589517593385,5.698750512525771,-4.834175672679477,-487.99680655066953,12751.090660365915
3824,21,06,-29.520524281819657,0.0009364900610506084,289.61835006306967,0.5937010000864665,1.9639015197753906,5.706163831265768,-5.080063699616326,-492.52392010013295,12884.439794255306
3825,22,06,-28.689843502807616,0.0009573164811266705,289.8350135355632,0.5885033527374268,1.926780351003011,6.474794687249926,-4.885723868815103,-494.5444194091657,12993.849276409303
3826,23,06,-27.029398908487956,0.00098390166076418,289.9958308420817,0.5851245527055529,2.0569421927134197,6.755404987038506,-4.691608948029411,-495.13677639772186,13092.402908427623
3827,24,06,-27.131514684041342,0.000988449376080017,290.10007214694554,0.574345665359497,2.0526979605356854,6.5572424188825815,-4.883141700808206,-493.0470217095712,13184.940600391352
3828,25,06,-26.165824559868707,0.0009926266649535034,290.09510198635525,0.5895470729404025,2.078194093704224,6.411246004422505,-5.188105820655821,-490.9579664010272,13280.81544180654
3829,26,06,-26.035289790852865,0.0009998187388947878,290.0911981696235,0.6017932032267252,2.0500116189320883,6.553452189509073,-5.5758278945498985,-490.973009114852,13389.4359547386
3830,27,06,-27.32674414367676,0.0009855345008890556,290.1542224541558,0.5849639209323458,1.8072806517283122,6.735867159970601,-6.173543562655977,-492.2698394382043,13504.288697309392
3831,28,06,-27.020358130221897,0.0009892595609903867,290.2661250942654,0.5735779911888971,1.7163576523462931,6.715810608842637,-6.329012170855203,-492.62437139214364,13614.58057104529
3832,29,06,-28.643730930921766,0.0009798223449617378,290.47230804138184,0.5638669318305122,1.2234747966130575,6.476744616953531,-6.260665052583481,-490.8546096762461,13717.04664955704
3833,30,06,-27.082809751722547,0.0009839289699232622,290.5362302605523,0.5698277896457248,1.761190136273702,6.508024877908495,-5.94973336897956,-487.48265589063277,13796.175201087592
3834,01,07,-28.408386576334635,0.0009738065985468388,290.5118772796631,0.5649155710856121,1.583750017484029,6.468807097138299,-6.1952120370441,-485.9158103763208,13856.894884754684
3835,02,07,-28.9233147386339,0.0009768238087591171,290.46368321499295,0.5623076982286241,1.6676318724950154,6.822806762504578,-6.184318621953326,-487.2466158483228,13914.128783354701
3836,03,07,-28.86345694342719,0.0009771006365074046,290.3756978044299,0.579254453277588,1.7017310698827108,7.301319097285801,-6.372541106753878,-488.7968020995603,13977.47565331886
3838,05,07,-29.281787208048506,0.0009631870719779828,290.12997979125976,0.6141349811553954,1.7434896548589072,8.980716043959724,-7.1650948943032144,-491.517236181209,14038.804786150184
3839,06,07,-30.003673936631944,0.0009670406432234813,289.8975935713026,0.61741043548584,1.7438368558883668,9.571188944117228,-7.487814416970147,-491.9394875393097,14016.871787214066
3841,08,07,-30.407125324842664,0.0009616090114300581,289.7726545362684,0.6136058038923475,1.446778114636739,10.10704067442152,-8.022076400269402,-490.41914206261964,13972.155258340792
3842,09,07,-29.70560713060167,0.0009615014309866537,289.7780445766873,0.6029510991838244,1.4515103101730347,10.291216502316793,-8.045680239359536,-488.7506380505654,13929.669798379859
3843,10,07,-29.101550773111978,0.0009703703451116881,289.89511393195255,0.6012392564561632,1.4549991210301718,10.465637954394024,-8.08669031829834,-487.004212965743,13864.894527087445
3845,12,07,-27.319335480414498,0.0009828785548954126,289.98828605923126,0.6160280184004042,1.6520841677983602,10.821087119717069,-7.082245990329318,-484.6159997331213,13709.581475055946
3846,13,07,-26.267693369886608,0.0009802530767662474,290.05076100294326,0.6183613264719645,1.6835676590601603,10.758746835835774,-6.493476142840914,-484.24128112187674,13652.253558402048
3848,15,07,-24.333036172146265,0.0009684944029944543,290.31498894280327,0.6160622605641684,1.7022593816121419,11.325416507445443,-4.480173258484732,-483.5551090820572,13596.184021499019
3850,17,07,-22.47865919426812,0.0010185805671526192,290.5929496602376,0.6063834264967177,1.840600887934367,12.060472469245065,-1.885360302988687,-473.84158582349096,13544.797175298403
3851,18,07,-22.077528868272566,0.0009831127779635306,290.6873596747504,0.5833018833584256,1.8659979502360027,12.314895066897074,-0.6616597150802597,-464.766441685268,13508.133653248835
3852,19,07,-21.498954091389972,0.0009873818254771524,290.7473232825385,0.5791390569898817,1.868480904897054,12.407846216307746,-0.4234464000278033,-454.0240333709215,13458.545535876146
3853,20,07,-20.76231087036133,0.0009688675509274011,290.81496031121145,0.5818578773922389,1.8684792995452881,12.292844383197359,0.3122146752887317,-446.5228150186675,13400.240848228426
3857,24,07,-21.65346929321289,0.0008917747521556926,290.5409689646403,0.5760030629052058,1.7454181830088298,12.320551047579448,0.5840009417639853,-439.9553418448899,13076.61611402412
3858,25,07,-21.81941552802192,0.0009149906019271739,290.51206613091364,0.5750406647576226,1.7328364690144857,12.90610073047214,0.6270679527282731,-438.77418073075086,12947.443228069389
3859,26,07,-20.730484831407335,0.0009418577252703067,290.4103577619764,0.586435228814019,1.8166119734446207,13.286573509173923,0.2782075011783192,-436.12666544283144,12793.491694859944
3860,27,07,-19.77022301364475,0.0009645159292859414,290.30226385125053,0.6028752683851455,2.111492935816447,13.329061054844326,0.1610059532589398,-431.9068623516375,12632.766784225618
3861,28,07,-19.091753813001844,0.0009474712233737187,290.1682255337185,0.6139126360575358,2.544700845082601,13.165599236000908,0.22615067017873278,-427.4894605642335,12481.649878495347
3863,30,07,-18.94492704705132,0.0009487856796610181,289.99424755961104,0.6170955720265706,2.064127763112386,12.388217868211534,-1.383698141288756,-426.85503979330167,12208.38235448269
3864,31,07,-17.52095134853787,0.0009647943477955979,290.10135066833493,0.623546642642551,1.8575539350509644,12.065746400112575,-1.4403192981084174,-425.6935127726263,12118.230143992576
3865,01,08,-16.442325950453018,0.001009252599623465,290.1794917348226,0.6388736813015409,1.8148791869481404,11.918013525814478,-0.6088141141255683,-420.6434479090145,12026.829482607005
3866,02,08,-16.550517695109047,0.0010039035281207461,290.19146949734153,0.6298789000193278,1.787954616546631,11.972730278947619,0.278927659161887,-412.7655411367078,11922.867940451704
3869,05,08,-16.225196728515623,0.000967253846117799,289.8645582719591,0.6290436932457818,1.9144548734029134,10.907451780001322,0.6010371157116373,-384.7916958322873,11660.525984806798
3870,06,08,-15.88837507527669,0.0009608319743854534,289.71541162618,0.6335579760233561,1.927513345082601,10.74036292889913,0.14008058863745934,-375.51651076855524,11603.418508447106
3871,07,08,-15.827302385118271,0.000972568624616502,289.6219586168078,0.6270957584804958,1.8048760890960693,10.404684788682726,-0.24788377844492457,-368.46051836103834,11558.65384800798
3872,08,08,-15.736676146443683,0.0009631438551258423,289.6194670461019,0.6262879440731471,1.6901367823282878,10.140437019962736,-0.16612401608361002,-363.18070830424426,11542.179700154607
3874,10,08,-15.339277542792424,0.0009353685701836285,289.53854693027074,0.5964591579013401,1.6584227561950684,9.383792384274802,-0.0019875707414401442,-350.91500619237314,11495.87881814085
3875,11,08,-15.78037543911404,0.0009318012141631091,289.5428520436605,0.6000415669335258,1.4914056142171224,8.518236699167888,0.02549628308614232,-344.0806005169199,11436.77894422423
3878,14,08,-15.500493124050564,0.0009949708844144778,289.3245669369168,0.6196735475752089,2.071800963083903,6.898034807777405,-0.3299503814273396,-330.68103852430875,11128.561401576344
3879,15,08,-16.19966049296061,0.0009690964896819424,289.1211137295193,0.624999340693156,2.196046304702759,6.731008264562818,-1.1379280353758054,-329.00592565428957,10993.392902650403
3880,16,08,-15.821802417670353,0.0009644136833466999,289.0325038180881,0.632137244711982,2.195251480738322,6.940442143397862,-2.1853841413074053,-323.8088954648612,10848.46790387384
3882,18,08,-13.563291895887586,0.000992845067355807,289.1173506608751,0.6545961276584202,2.290642229715983,7.312518215857612,-1.9852201118045372,-313.11076832695835,10489.378579347498
3883,19,08,-12.841726666598849,0.0009834599044586058,289.139089352417,0.6394245399475097,2.311876424153646,7.378682983440823,-1.8469590927759796,-307.0160738525877,10289.511180022042
3884,20,08,-12.091712860785588,0.0009998213626053864,289.00304850870765,0.6435265580495199,2.428684949874878,7.593772883839078,-1.568406078677706,-297.9617182136487,10087.745946121382
3885,21,08,-11.343891152954102,0.000994839962988994,288.9346974483914,0.6420012653774685,2.4246087074279785,7.781536567666795,-1.39135028338962,-287.1892253955951,9898.501838767785
3886,22,08,-9.824936214531792,0.0009986103749696769,288.97692063598635,0.6281112417432997,2.424387884140015,7.33653543211619,-1.0465814228269776,-276.4365647878474,9741.447756069807
3887,23,08,-8.542025784301757,0.0009964881679800886,289.0819785468208,0.6197845617930094,2.595117712020874,6.919849602339002,-0.4580308737436918,-264.97238101125413,9610.818002833455
3888,24,08,-7.811994663492838,0.001006564479035559,289.0064129031711,0.6270701997968885,2.6320847034454347,6.160292236497667,0.11157005697886278,-253.5595624466455,9471.30337993469
3889,25,08,-7.651982033284503,0.000980365369294648,288.9794408396403,0.6215658565945096,2.54788875579834,4.9289958022011655,0.7549786736382392,-242.22751922268176,9335.893053120646
3891,27,08,-7.005438835991753,0.0009856820860943522,289.0146918023003,0.6138892640007867,1.8433286666870117,3.9380619553460012,0.3410199420717041,-223.5035975743202,9110.673561441892
3893,29,08,-6.677739739312065,0.0009612615052276751,288.88400445624455,0.6205815130869549,1.815751282374064,3.8732672255410088,0.4146152394612644,-206.46700664459735,8862.594772752898
3894,30,08,-6.70562146097819,0.0009717207319884944,288.734195658705,0.6188858706156413,1.8202266772588094,3.33534461862776,-0.1303770433425889,-197.74011042385598,8709.780608019397
3895,31,08,-6.781363076782226,0.0009320243816883805,288.67763792012533,0.6201116107092963,1.7586494127909342,2.8825163167741565,-1.0855375805324963,-189.48935710464465,8545.945112967049
3897,02,09,-5.961705300903319,0.0009388008086760844,288.62224264865455,0.6502758897569444,1.6633429527282715,2.8302342015372384,-2.373555315229626,-180.74040949599032,8253.42564084203
3898,03,09,-5.263964394463431,0.0009515033366817685,288.6194059967041,0.6573353145599365,1.629858922958374,3.035648398823208,-2.464048529942829,-176.0534748954868,8117.150789193912
3899,04,09,-4.828640699598523,0.0009602587053999136,288.55011759134936,0.6657628162384033,1.6132927576700846,3.1200308967802264,-2.6144461589177435,-166.60925708191735,7948.9189686786885
3900,05,09,-4.357596539306639,0.0009611025547273231,288.48962852613664,0.6444358512454563,1.6096475919087727,3.418623752360874,-2.081011190138921,-155.03542699409678,7750.232234176674
3901,06,09,-3.4278544884575726,0.0009279101551713313,288.3867804260254,0.6548139375050863,1.8453925132751465,4.156700315899319,-1.9725866979387057,-143.40566837867962,7517.756433128283
3902,07,09,-2.874564109632703,0.0009118134368886281,288.1821354787191,0.6605719951205784,2.0649027665456137,4.550683703592088,-2.9646023330476536,-131.17341911257407,7244.808475978034
3903,08,09,-2.39673584560818,0.0009078154370590508,287.97677234530977,0.6795808040618897,2.106709384918213,4.238498162057665,-4.065794787258571,-122.86390351495746,6971.861853249081
3904,09,09,-1.9012517595079204,0.0009036826908749694,287.7721465115018,0.6884392167833117,2.2477620442708335,4.5258882988823785,-4.81667184340159,-118.50482994914364,6713.029008491804
3905,10,09,-1.8012049306233715,0.0008972401318271296,287.5774018086751,0.685064733420478,2.268442169825236,4.908149261686536,-5.430580244212679,-115.25579313880262,6471.048471821608
3907,12,09,-0.6704044708251945,0.0008788341882143263,287.3102159050835,0.6904645851559109,2.21068434715271,5.664985485246446,-6.315192513381109,-105.20462618620788,6084.35218275208
3908,13,09,-0.2716921702067049,0.000850826110051316,287.2277935418023,0.6825905760447185,1.8247114658355712,6.429643372217814,-6.33890957162645,-94.22078777839555,5915.39149359973
3909,14,09,0.6106516143798838,0.0008405259934514713,287.1084808061388,0.6750084940592448,1.7858134587605794,6.401912152417501,-6.387009250153435,-81.89745620460977,5730.944254914082
3910,15,09,0.7419590352376311,0.0008278288747413577,286.9214249389649,0.6697382952796088,1.6964849472045898,6.120736448584663,-6.751480479897392,-69.45329477461644,5548.592749932216
3911,16,09,0.8747705932617197,0.0008206480652090654,286.72620256754556,0.6726951776716443,1.5878005663553874,5.925967575836181,-7.194420122400918,-57.65534104039292,5390.559693309445
3912,17,09,0.8680461056179479,0.0007984715302258135,286.512574206543,0.6621494814130994,1.5760066986083985,5.603454578823514,-7.401910801166958,-47.87012135939261,5235.183475876891
3913,18,09,0.705672292751737,0.000802981403745879,286.25393958265516,0.6693644461737739,1.556361166636149,5.5001922712326055,-7.571591158739724,-40.50989103866686,5075.8710293918
3915,20,09,2.1744176628960514,0.000796040289762176,286.05360102912056,0.6820726278940836,1.6907347202301026,5.631642486720616,-7.673861818843417,-34.51729266129614,4794.431257303154
3916,21,09,4.565329371134441,0.0008312373806337242,285.99509842698836,0.710927204767863,1.797999660174052,6.714751275401645,-7.630910542064242,-30.574839313356996,4647.524845532871
3919,24,09,7.037499719238283,0.0008399740556803107,285.85870008409285,0.7086417433844672,1.8693632125854491,9.922176610692341,-7.161033495966592,-19.47664125672726,4137.957015988174
3920,25,09,7.739044028388131,0.000849011662986757,285.7942994222005,0.7117233000437418,1.864269002278646,10.799979480573864,-6.796815292570325,-19.16127552040692,3984.2687477234617
3922,27,09,9.278423725721572,0.0008529477923345539,285.789595932685,0.7206514794243707,1.8829655011494955,11.927215366088019,-5.03579654952155,-13.073173599985282,3630.861431901379
3923,28,09,11.203242271592881,0.0008509247532940006,285.76167361857097,0.7043268124898275,1.967190933227539,12.09592249552409,-3.812778363566927,-7.472197923896152,3427.5059424265064
3924,29,09,12.832809872436524,0.0008355482809908507,285.701680581326,0.7078716540442572,2.3923285325368244,13.543469884702894,-3.072473530493841,-1.423142921454145,3207.6927828993216
