,dataset,last_val_loss
2801,RH-SH-TCC-tp-UW-VW-SST-Z500,657.7333374023438
1257,MER-RH-SH-TCC-TCWV-tp-MSLP-SST-Z500,657.7412719726562
1277,MER-MSSHF-RH-TCC-VW-SST-Z500,657.7793579101562
5423,MSSHF-SH-t2m-TCWV-tp-VW-Z500,657.807861328125
6625,MER-RH-SH-t2m-TCC-tp-VW-MSLP-SST-Z500,657.8558959960938
775,MSSHF-TCC-tp-UW-VW-MSLP-Z500,657.8624267578125
5708,MER-MSSHF-RH-SH-TCWV-UW-VW-MSLP-Z500,657.8696899414062
286,MER-MSSHF-RH-SH-TCC-tp-UW-MSLP-Z500,657.938720703125
3592,MER-MSSHF-RH-SH-TCWV-UW-VW-MSLP,658.0624389648438
3642,MER-RH-t2m-tp-UW-MSLP-SST,658.1744384765625
4908,MSSHF-RH-SH-TCC-UW-VW-MSLP,658.285888671875
914,MSSHF-RH-SH-t2m-UW-VW-MSLP-Z500,658.307373046875
1930,MER-MSSHF-RH-TCC-TCWV-tp-UW,658.415771484375
1819,MER-MSSHF-RH-TCC-tp-UW-VW-MSLP,658.482421875
4486,MER-RH-t2m-TCC-TCWV-MSLP-SST-Z500,658.5433959960938
4067,MER-RH-SH-t2m-TCC-tp-UW-SST-Z500,658.57958984375
6521,MER-MSSHF-RH-SH-t2m-tp-UW-VW,658.5823974609375
842,MER-MSSHF-TCC-tp-UW-MSLP-SST,658.6917724609375
4656,MSSHF-RH-SH-t2m-UW-MSLP,658.73193359375
6193,MSSHF-RH-SH-t2m-TCC-TCWV-UW,658.766357421875
885,MER-MSSHF-RH-SH-t2m-TCC-tp-SST-Z500,658.7891235351562
6432,MER-MSSHF-SH-t2m-TCC-tp-UW-VW,658.8245239257812
1853,MER-RH-t2m-TCC-TCWV-UW-VW-SST,658.850341796875
1532,MER-RH-TCC-TCWV-UW-VW-SST,658.8896484375
6535,MER-MSSHF-TCC-VW-MSLP-Z500,658.9456787109375
6909,RH-t2m-TCC-TCWV-tp-UW-VW-MSLP-SST-Z500,659.02099609375
6963,MER-RH-SH-t2m-TCC-tp-UW-VW-MSLP-SST,659.0402221679688
446,MER-t2m-TCC-TCWV-UW-MSLP,659.0821533203125
2548,MER-SH-t2m-TCC-TCWV-UW-MSLP-Z500,659.0963134765625
2749,MER-MSSHF-RH-SH-TCWV-VW-MSLP,659.1620483398438
3839,MSSHF-RH-TCC-TCWV-UW-MSLP,659.2219848632812
838,MSSHF-RH-t2m-TCC-TCWV-tp-UW-SST,659.2328491210938
6490,MER-t2m-TCC-TCWV-tp-UW-Z500,659.2344970703125
2144,MER-RH-tp-UW-VW-SST-Z500,659.3892211914062
334,MSSHF-TCC-TCWV-tp-UW-VW-Z500,659.4862670898438
5794,MER-MSSHF-RH-t2m-UW-VW-SST,659.6710205078125
4699,MER-MSSHF-RH-t2m-TCWV-VW-MSLP-Z500,659.7115478515625
1343,MER-SH-t2m-TCC-TCWV-UW-VW-MSLP,659.8062744140625
1913,MER-SH-TCC-TCWV-tp-MSLP-SST,659.8450317382812
4704,MSSHF-RH-TCC-tp-UW-VW-MSLP-SST-Z500,659.8803100585938
1754,MSSHF-RH-TCC-UW-VW-MSLP-Z500,659.883544921875
1850,MER-MSSHF-RH-SH-t2m-TCWV-UW-MSLP-SST,659.8995971679688
2142,MER-RH-SH-t2m-TCC-TCWV-VW-MSLP,659.9766235351562
1844,MER-MSSHF-RH-TCC-TCWV-UW-VW-SST-Z500,660.0181884765625
6644,MSSHF-RH-t2m-tp-VW-SST-Z500,660.0205688476562
1404,RH-SH-TCC-UW-VW-MSLP-SST-Z500,660.0249633789062
6918,MER-MSSHF-RH-SH-t2m-TCC-tp-VW-MSLP-SST,660.0258178710938
2570,MER-SH-t2m-TCC-tp-VW,660.172119140625
1502,MER-RH-SH-TCC-TCWV-tp-VW-MSLP-Z500,660.235595703125
3430,RH-t2m-TCWV-tp-UW-VW-MSLP-SST,660.2442626953125
5244,MER-MSSHF-RH-SH-t2m-TCC-TCWV-VW-SST,660.2442626953125
5087,MSSHF-RH-SH-TCWV-VW-MSLP-SST,660.260009765625
5409,SH-TCWV-tp-UW-VW-MSLP-SST,660.3897094726562
5553,MER-MSSHF-RH-SH-t2m-TCC-VW-SST-Z500,660.4243774414062
138,MER-RH-SH-TCC-TCWV-VW-MSLP-Z500,660.4468994140625
3280,MER-MSSHF-RH-t2m-TCC-TCWV-tp-UW,660.4501953125
6635,MSSHF-RH-SH-TCC-TCWV-tp-SST,660.5657348632812
317,SH-t2m-TCC-tp-VW-MSLP-Z500,660.5979614257812
2724,RH-t2m-tp-UW-VW-MSLP-SST,660.6287231445312
6803,MSSHF-RH-TCC-UW-MSLP-SST-Z500,660.6318359375
6580,MER-MSSHF-SH-t2m-TCWV-UW-MSLP,660.6346435546875
4690,MER-MSSHF-SH-TCC-tp-UW-VW-MSLP,660.6535034179688
3437,MSSHF-t2m-TCWV-tp-UW-VW-MSLP-SST,660.6790161132812
3627,RH-tp-UW-VW-MSLP-Z500,660.6826171875
4751,t2m-TCC-tp-UW-VW-MSLP-SST-Z500,660.7136840820312
1982,t2m-tp-UW-VW-MSLP-Z500,660.761962890625
4913,MER-RH-t2m-TCC-tp-UW-VW-MSLP-SST,660.7640380859375
2139,RH-SH-t2m-TCWV-UW-VW-MSLP-SST,660.931640625
6539,MER-SH-t2m-TCC-TCWV-tp-UW-VW-SST,660.9647216796875
384,MSSHF-RH-SH-TCWV-tp-UW-VW,660.9678955078125
4826,MER-MSSHF-TCC-UW-VW-MSLP,661.0517578125
311,MER-MSSHF-RH-SH-t2m-TCC-TCWV-tp-UW-SST,661.1121215820312
1356,MSSHF-RH-SH-TCC-TCWV-tp-VW-MSLP,661.1488037109375
4491,MER-MSSHF-SH-TCWV-tp-VW-SST,661.2085571289062
297,MER-MSSHF-RH-SH-t2m-TCC-MSLP-SST,661.2177124023438
5053,MER-MSSHF-SH-TCC-tp-MSLP-SST-Z500,661.23046875
5673,MER-MSSHF-RH-SH-t2m-VW-MSLP-SST,661.3165283203125
3477,MER-MSSHF-RH-SH-t2m-TCWV-VW-MSLP-SST-Z500,661.3318481445312
2796,MER-MSSHF-RH-SH-tp-UW-MSLP-SST,661.40234375
4028,MER-MSSHF-SH-TCC-TCWV-tp-Z500,661.4781494140625
1185,MER-SH-t2m-TCC-tp-UW-MSLP-Z500,661.5115966796875
4181,MER-RH-SH-TCC-TCWV-tp-UW-Z500,661.514892578125
6272,MSSHF-TCC-TCWV-tp-VW-MSLP-Z500,661.5773315429688
6742,MER-MSSHF-RH-t2m-tp-VW-MSLP-SST,661.6776123046875
883,MSSHF-t2m-TCC-tp-UW-VW-MSLP-Z500,661.7171630859375
1994,MER-t2m-TCWV-tp-UW-VW-MSLP-SST-Z500,661.7202758789062
5369,MER-MSSHF-RH-TCC-tp-UW-MSLP,661.774169921875
5881,MER-MSSHF-RH-SH-t2m-TCC-UW-MSLP,661.7749633789062
3884,MSSHF-RH-SH-t2m-TCC-tp-MSLP-SST-Z500,661.83203125
4885,MER-MSSHF-RH-TCC-MSLP-SST,661.8384399414062
5405,MER-SH-t2m-TCC-tp-UW-MSLP-SST,661.8585815429688
1304,MSSHF-RH-SH-TCC-tp-VW-MSLP,661.884521484375
6200,MER-RH-SH-t2m-TCC-TCWV-tp-MSLP-SST-Z500,661.925048828125
6525,MER-RH-t2m-TCC-UW-Z500,661.966796875
1167,MER-RH-t2m-TCC-TCWV-UW-VW-MSLP-SST-Z500,661.9729614257812
1790,MER-RH-SH-t2m-TCC-tp-UW-SST,662.01708984375
6372,MSSHF-RH-SH-t2m-TCC-MSLP-Z500,662.1398315429688
977,MER-RH-t2m-tp-UW-VW-SST-Z500,662.1407470703125
2328,MER-MSSHF-t2m-TCC-VW-SST,662.166259765625
5281,RH-SH-t2m-tp-VW-MSLP-SST-Z500,662.2023315429688
2280,MER-t2m-TCC-UW-VW-Z500,662.20947265625
2636,RH-SH-t2m-TCC-TCWV-UW-MSLP-SST-Z500,662.2179565429688
4319,MER-MSSHF-RH-SH-t2m-tp-UW-MSLP-Z500,662.2274780273438
774,MSSHF-RH-t2m-TCC-TCWV-UW-VW-SST,662.243896484375
6686,MER-MSSHF-SH-TCC-TCWV-tp-SST,662.2617797851562
5848,MSSHF-SH-TCC-UW-MSLP-Z500,662.2816162109375
3605,MER-t2m-TCC-tp-UW-Z500,662.2979125976562
6470,MSSHF-RH-SH-t2m-TCWV-tp-UW-MSLP,662.4262084960938
6554,MER-MSSHF-SH-TCC-TCWV-tp,662.5201416015625
5712,MER-t2m-TCC-TCWV-tp-VW-MSLP-SST-Z500,662.5518188476562
628,MER-MSSHF-SH-TCWV-tp-UW-VW-MSLP-Z500,662.5557861328125
4777,MSSHF-RH-t2m-TCC-TCWV-tp-UW-Z500,662.6043090820312
1563,RH-SH-t2m-tp-MSLP-SST-Z500,662.7059936523438
1340,RH-t2m-TCC-TCWV-tp-UW-VW-Z500,662.7202758789062
3957,MSSHF-TCC-TCWV-tp-UW-VW-MSLP-SST,662.7745361328125
1115,MSSHF-tp-UW-VW-MSLP-SST-Z500,662.786376953125
3882,MER-MSSHF-RH-TCWV-tp-VW-SST-Z500,662.8362426757812
664,MER-MSSHF-SH-t2m-TCWV-UW-VW-SST-Z500,662.9065551757812
683,MSSHF-RH-SH-t2m-tp-UW-SST,662.98291015625
3036,RH-t2m-TCWV-UW-VW-MSLP-Z500,663.19384765625
3576,MSSHF-RH-SH-tp-UW-VW-MSLP-SST,663.3499755859375
2753,MSSHF-SH-t2m-TCC-UW-SST-Z500,663.49951171875
3067,MSSHF-RH-TCC-TCWV-tp-UW-VW-MSLP,663.519287109375
482,MER-SH-TCWV-tp-VW-MSLP-SST-Z500,663.5438842773438
3081,MER-MSSHF-TCC-TCWV-UW-VW-MSLP,663.6026611328125
1452,MSSHF-SH-t2m-TCC-TCWV-tp-UW-VW-Z500,663.6160888671875
2451,MER-RH-SH-t2m-TCC-tp-VW-SST-Z500,663.6487426757812
1875,MER-MSSHF-SH-t2m-TCC-UW-VW-MSLP-Z500,663.6510620117188
4867,MER-MSSHF-RH-SH-t2m-tp-UW-SST-Z500,663.6605224609375
5036,MER-MSSHF-SH-TCC-TCWV-SST,663.83642578125
2310,MER-MSSHF-RH-SH-TCC-TCWV-tp,664.0043334960938
6246,MER-RH-SH-TCC-TCWV-tp-SST,664.0784301757812
2383,MER-MSSHF-t2m-tp-UW-VW-SST,664.0967407226562
436,MER-MSSHF-RH-t2m-TCC-TCWV-VW-MSLP-SST-Z500,664.1094360351562
5682,MER-MSSHF-RH-TCC-tp-VW-SST-Z500,664.1116943359375
1366,MSSHF-RH-SH-t2m-TCC-TCWV-MSLP-Z500,664.1281127929688
5592,MER-MSSHF-t2m-tp-VW-MSLP,664.151123046875
495,MER-t2m-UW-VW-MSLP-Z500,664.1660766601562
789,MSSHF-RH-t2m-TCWV-UW-SST-Z500,664.1806030273438
4756,RH-SH-TCWV-UW-VW-MSLP-SST,664.2039794921875
5616,MER-RH-SH-TCC-TCWV-tp-UW-VW-Z500,664.227294921875
3288,MSSHF-RH-SH-t2m-TCC-VW-SST-Z500,664.262451171875
4462,MSSHF-SH-TCWV-tp-UW-VW-MSLP,664.38671875
6196,MER-RH-t2m-TCC-TCWV-UW-VW-Z500,664.4098510742188
5591,MSSHF-RH-SH-tp-UW-VW-MSLP,664.413330078125
1317,MSSHF-RH-t2m-TCC-TCWV-UW-VW,664.4427490234375
988,RH-SH-tp-UW-VW-MSLP-Z500,664.5601196289062
3841,RH-SH-t2m-tp-UW-MSLP-SST-Z500,664.5653076171875
2687,MER-RH-SH-TCWV-tp-UW-VW-MSLP,664.5714111328125
4161,MSSHF-SH-TCC-TCWV-tp-MSLP-SST,664.5767211914062
6679,MER-RH-SH-t2m-TCC-TCWV-UW,664.6348876953125
6252,MER-MSSHF-SH-TCC-TCWV-UW-SST,664.663330078125
4531,MER-SH-t2m-TCC-TCWV-SST-Z500,664.6734619140625
4415,MER-SH-t2m-TCC-UW-Z500,664.6939086914062
1775,MER-MSSHF-RH-t2m-TCC-tp-VW,664.6978149414062
1707,MSSHF-t2m-TCWV-tp-VW-MSLP-SST-Z500,664.7120971679688
3652,MER-t2m-TCC-VW-MSLP-Z500,664.7160034179688
5099,MER-MSSHF-UW-VW-MSLP-SST,664.7332153320312
1092,MER-MSSHF-RH-SH-t2m-TCWV-tp-UW-SST,664.7547607421875
2885,MER-MSSHF-SH-t2m-TCC-TCWV-tp-UW-SST-Z500,664.7716064453125
5802,MER-MSSHF-RH-t2m-TCWV-UW-VW-MSLP-SST,664.7910766601562
2808,MER-t2m-TCWV-tp-UW-VW-SST,664.8221435546875
4812,MER-MSSHF-RH-SH-TCC-UW-MSLP-SST,664.8455810546875
3705,MER-MSSHF-RH-t2m-TCWV-UW-VW-MSLP,664.8532104492188
2805,MSSHF-RH-SH-t2m-TCC-tp-VW-MSLP,664.90283203125
898,MER-MSSHF-RH-TCWV-tp-VW-MSLP-SST,664.9320678710938
1429,MSSHF-SH-TCC-UW-VW-MSLP-SST-Z500,664.9539794921875
325,MER-MSSHF-TCC-TCWV-UW-VW,664.95947265625
3862,MER-MSSHF-t2m-TCC-MSLP-Z500,665.1427612304688
759,MSSHF-SH-t2m-TCC-tp-VW-MSLP,665.1611938476562
2669,MSSHF-t2m-TCC-UW-VW-MSLP,665.1737670898438
4251,MER-RH-t2m-TCC-TCWV-tp-MSLP-SST-Z500,665.1870727539062
5097,MER-MSSHF-RH-t2m-TCC-TCWV-VW,665.2022705078125
4862,MER-MSSHF-RH-TCC-tp-UW-MSLP-SST,665.2562255859375
6681,MER-MSSHF-RH-TCWV-UW-VW-MSLP-Z500,665.3414916992188
4745,MER-RH-SH-TCWV-tp-UW-SST-Z500,665.3729858398438
3939,MSSHF-RH-t2m-TCWV-tp-UW-MSLP-SST-Z500,665.4044189453125
3037,SH-t2m-TCC-TCWV-tp-UW-MSLP-SST,665.4063720703125
4669,RH-t2m-TCC-TCWV-UW-VW-MSLP-SST-Z500,665.51708984375
5970,MER-MSSHF-RH-t2m-TCWV-UW-VW-MSLP-SST-Z500,665.5194702148438
1311,MSSHF-SH-t2m-TCWV-tp-VW-MSLP-Z500,665.5685424804688
3949,MER-SH-t2m-TCC-UW-VW-MSLP,665.5957641601562
363,SH-t2m-TCC-tp-UW-VW-Z500,665.6644897460938
6465,MER-MSSHF-t2m-TCC-TCWV-tp-MSLP-Z500,665.67431640625
3553,MSSHF-t2m-TCC-TCWV-tp-UW-MSLP,665.683349609375
3121,MSSHF-SH-t2m-TCWV-tp-UW-VW-SST,665.6947631835938
4463,MER-t2m-TCC-tp-UW-VW,665.7603759765625
5544,MER-MSSHF-RH-t2m-TCC-tp-UW-VW,665.7822875976562
6538,MER-SH-TCC-TCWV-UW-VW-MSLP-SST,665.8240356445312
2758,MER-MSSHF-t2m-TCWV-tp-VW-MSLP,665.825927734375
4203,RH-t2m-TCC-tp-UW-VW-MSLP-SST-Z500,665.8589477539062
1496,MER-SH-t2m-TCC-tp-MSLP-SST,665.9138793945312
1182,MER-SH-t2m-TCC-UW-VW-MSLP-Z500,665.9421997070312
338,RH-t2m-TCC-UW-VW-MSLP,665.9910888671875
4785,SH-t2m-TCC-TCWV-tp-UW-MSLP-Z500,666.0176391601562
3336,SH-t2m-TCC-TCWV-UW-VW-MSLP-SST,666.0616455078125
2595,SH-TCC-tp-VW-MSLP-SST,666.0647583007812
6935,MSSHF-RH-SH-t2m-TCWV-UW-MSLP-SST-Z500,666.0918579101562
6072,MSSHF-RH-t2m-TCC-TCWV-tp-UW,666.17333984375
1434,MER-RH-t2m-TCC-TCWV-tp-UW-Z500,666.2020263671875
4821,RH-t2m-TCC-TCWV-tp-UW-VW-SST,666.2138061523438
2906,MSSHF-t2m-TCC-tp-VW,666.3104858398438
1997,MER-MSSHF-RH-t2m-TCC-TCWV-tp-VW-SST-Z500,666.3134765625
2616,MER-MSSHF-RH-t2m-TCWV-tp-UW-MSLP,666.343994140625
3546,MER-SH-t2m-TCC-TCWV-UW,666.3745727539062
6529,MER-SH-TCC-TCWV-tp-VW-MSLP-Z500,666.3924560546875
2165,MER-MSSHF-RH-t2m-TCC-tp-UW-Z500,666.405517578125
5735,MSSHF-RH-TCC-TCWV-tp-UW-VW-Z500,666.4385986328125
1923,MER-MSSHF-RH-TCC-TCWV-tp-UW-VW-MSLP-SST,666.543701171875
443,MSSHF-RH-SH-t2m-TCC-TCWV-tp,666.6265869140625
302,MER-MSSHF-SH-t2m-tp-UW,666.6848754882812
5581,MER-RH-SH-TCC-TCWV-tp-UW-VW-MSLP-SST,666.7220458984375
2458,MER-MSSHF-t2m-tp-VW-MSLP-SST,666.736328125
5382,MER-RH-SH-t2m-TCC-tp-VW,666.765380859375
4994,RH-t2m-TCC-UW-MSLP-SST-Z500,666.7984619140625
1058,MER-t2m-UW-VW-MSLP-SST-Z500,667.0242919921875
4726,MSSHF-SH-TCC-TCWV-UW-MSLP,667.0597534179688
2493,MER-MSSHF-SH-t2m-TCC-TCWV-VW-MSLP-SST-Z500,667.0701904296875
6559,MER-MSSHF-TCC-TCWV-tp-UW-MSLP-Z500,667.0806274414062
4804,MER-MSSHF-RH-SH-TCC-tp-UW-VW-SST,667.0870971679688
5052,MER-RH-TCWV-UW-VW-SST-Z500,667.107177734375
575,MER-MSSHF-RH-SH-t2m-TCC-TCWV-tp-UW-Z500,667.1680908203125
2011,MER-RH-SH-t2m-UW-VW,667.1707763671875
6294,MER-MSSHF-RH-t2m-UW-MSLP,667.1864013671875
5285,MER-RH-t2m-TCC-TCWV-tp-UW-VW-MSLP-SST,667.2757568359375
1131,MSSHF-RH-t2m-UW-VW-SST-Z500,667.2997436523438
397,MSSHF-RH-SH-TCC-TCWV-UW-VW,667.32666015625
1735,MSSHF-RH-SH-t2m-UW-VW,667.3295288085938
2377,MSSHF-RH-SH-TCC-TCWV-tp-VW-SST-Z500,667.3314819335938
2176,MSSHF-SH-t2m-TCC-tp-UW-MSLP,667.3945922851562
6101,MER-RH-SH-TCWV-tp-UW-VW-Z500,667.4351196289062
4408,MER-RH-t2m-TCC-TCWV-VW-SST-Z500,667.4487915039062
1118,MER-MSSHF-SH-t2m-tp-VW-MSLP-Z500,667.4911499023438
6326,MER-SH-t2m-TCC-TCWV-tp-UW-MSLP,667.4920043945312
945,MSSHF-TCC-tp-VW-MSLP-Z500,667.49267578125
4853,MSSHF-SH-t2m-TCC-TCWV-UW-Z500,667.49609375
5421,MER-RH-SH-TCC-UW-VW-MSLP-SST,667.53955078125
4620,MER-TCC-tp-UW-VW-Z500,667.6265869140625
4019,MSSHF-RH-t2m-TCWV-tp-VW-Z500,667.6380615234375
5338,MSSHF-RH-SH-TCWV-tp-MSLP-Z500,667.6515502929688
1834,MER-RH-SH-t2m-TCWV-tp-VW-MSLP-SST,667.7598876953125
4784,MER-MSSHF-TCWV-tp-UW-VW-MSLP,667.80322265625
935,MER-MSSHF-SH-TCC-TCWV-tp-UW,667.8099975585938
256,MER-RH-SH-t2m-VW-SST,667.8375244140625
2939,MSSHF-RH-t2m-TCWV-UW-MSLP,667.8699340820312
3453,MER-MSSHF-t2m-TCWV-tp-VW-MSLP-SST-Z500,667.927490234375
4111,t2m-TCC-TCWV-UW-MSLP-SST-Z500,667.996826171875
2263,MER-MSSHF-SH-TCWV-tp-UW-VW-MSLP-SST-Z500,668.1500244140625
1984,MER-RH-SH-t2m-tp-UW-VW-MSLP-SST-Z500,668.2053833007812
3678,MSSHF-SH-t2m-TCC-UW-VW-MSLP,668.2445068359375
4202,MSSHF-RH-TCC-TCWV-UW-VW-Z500,668.260009765625
1466,RH-t2m-TCC-TCWV-UW-Z500,668.2897338867188
5056,MER-MSSHF-SH-t2m-TCC-TCWV-VW-MSLP-Z500,668.302001953125
6777,MER-MSSHF-RH-TCC-tp-UW,668.3126831054688
4150,SH-t2m-TCWV-UW-VW-MSLP-Z500,668.3307495117188
3789,MER-MSSHF-RH-TCC-TCWV-UW-Z500,668.3389892578125
5082,MER-RH-SH-TCC-TCWV-UW-MSLP-SST,668.3732299804688
5215,MER-MSSHF-RH-tp-UW-VW-Z500,668.3994750976562
4357,MER-t2m-TCC-tp-UW-MSLP-Z500,668.4287109375
1458,MSSHF-TCC-tp-UW-VW-Z500,668.4295043945312
1341,MER-RH-SH-t2m-TCWV-UW-MSLP-Z500,668.43310546875
2555,MER-MSSHF-t2m-TCC-tp-UW-MSLP,668.5462036132812
486,MER-MSSHF-SH-t2m-TCC-tp-UW-VW-SST,668.5619506835938
687,MER-RH-TCC-UW-VW-MSLP-SST,668.5631713867188
5256,MSSHF-RH-SH-t2m-tp-UW-VW-MSLP,668.5708618164062
4338,RH-SH-TCC-TCWV-tp-UW-MSLP,668.5820922851562
5777,MER-MSSHF-RH-t2m-tp-VW-Z500,668.6997680664062
2747,MER-RH-SH-TCC-UW-MSLP,668.7476806640625
5143,MER-MSSHF-RH-SH-tp-VW-MSLP,668.9094848632812
3920,MSSHF-RH-SH-TCC-TCWV-UW-SST-Z500,668.9111328125
3008,MER-MSSHF-t2m-TCC-tp-UW-SST-Z500,668.9450073242188
6113,SH-t2m-TCC-UW-VW-MSLP-Z500,668.994140625
6897,MER-MSSHF-SH-TCWV-tp-UW-MSLP,668.9989624023438
5876,MSSHF-RH-SH-t2m-TCWV-VW-SST-Z500,669.0107421875
5306,MER-MSSHF-RH-t2m-tp-UW-VW-MSLP-SST-Z500,669.1121215820312
4530,MSSHF-SH-t2m-TCC-tp-VW-Z500,669.1163330078125
1490,MER-MSSHF-RH-t2m-TCWV-UW-VW-Z500,669.145751953125
2416,MER-MSSHF-RH-SH-TCC-TCWV,669.1885375976562
4839,MER-MSSHF-RH-t2m-TCC-TCWV-VW-SST,669.2025756835938
2574,MER-MSSHF-RH-tp-UW-Z500,669.2144165039062
5719,MER-RH-SH-TCC-tp-UW-MSLP-SST,669.2340698242188
661,MSSHF-SH-t2m-TCC-TCWV-UW-VW-Z500,669.2561645507812
2779,MSSHF-RH-t2m-TCC-TCWV-tp-UW-VW-Z500,669.2818603515625
5248,RH-SH-TCC-TCWV-VW-MSLP-SST,669.3086547851562
4746,MER-MSSHF-RH-SH-VW-Z500,669.3257446289062
4903,TCC-TCWV-tp-VW-MSLP-Z500,669.3411865234375
3905,MER-MSSHF-SH-t2m-TCC-VW-Z500,669.3524169921875
4010,MER-MSSHF-t2m-TCWV-tp-UW-Z500,669.3553466796875
4730,MSSHF-RH-t2m-TCC-TCWV-UW-MSLP-SST-Z500,669.360595703125
1188,MER-RH-SH-TCC-TCWV-SST,669.4896850585938
1870,MER-MSSHF-t2m-TCC-TCWV-tp-MSLP-SST-Z500,669.5245971679688
4856,MER-SH-t2m-TCC-TCWV-VW-MSLP-Z500,669.5425415039062
5389,MER-MSSHF-SH-t2m-UW-VW-MSLP-Z500,669.5989379882812
6276,MER-MSSHF-RH-SH-TCWV-VW-SST,669.6123046875
3040,MER-MSSHF-RH-SH-t2m-TCC-UW-MSLP-SST-Z500,669.6539916992188
3444,RH-SH-t2m-TCC-TCWV-tp-UW-MSLP,669.6953125
5551,MER-RH-SH-TCWV-tp-VW-MSLP-SST-Z500,669.6971435546875
3672,MSSHF-SH-t2m-tp-UW-VW-MSLP-Z500,669.73876953125
4465,t2m-TCWV-UW-VW-MSLP-SST,669.7623291015625
3544,MER-MSSHF-t2m-TCC-TCWV-MSLP-Z500,669.8067016601562
5350,RH-TCWV-UW-VW-SST-Z500,669.8916015625
5229,RH-SH-t2m-tp-UW-VW-SST-Z500,669.9391479492188
6303,MER-SH-t2m-TCC-tp-MSLP-SST-Z500,669.9405517578125
6342,MER-t2m-TCC-VW-MSLP-SST,670.001953125
2031,MER-SH-TCC-TCWV-VW-MSLP-Z500,670.0435791015625
390,MSSHF-RH-t2m-TCC-VW-MSLP-Z500,670.0857543945312
4808,RH-SH-TCC-TCWV-tp-VW-MSLP-SST,670.1764526367188
3028,MER-RH-TCWV-tp-VW-SST-Z500,670.2149658203125
1489,MSSHF-RH-t2m-TCC-tp-UW-SST,670.2219848632812
3935,RH-t2m-TCC-tp-VW-MSLP,670.2677612304688
4006,MER-RH-SH-t2m-TCC-VW-MSLP-Z500,670.267822265625
2904,MER-MSSHF-RH-SH-t2m-UW-MSLP,670.2716064453125
1531,RH-t2m-UW-VW-MSLP-SST-Z500,670.2819213867188
106,MER-MSSHF-RH-tp-UW-VW-MSLP,670.374267578125
4471,MER-MSSHF-RH-t2m-TCWV-tp-VW-SST-Z500,670.3787841796875
5367,MER-MSSHF-SH-t2m-TCC-TCWV-tp-VW-MSLP,670.4031372070312
250,MSSHF-TCC-TCWV-tp-UW-MSLP-Z500,670.526611328125
1195,MER-MSSHF-SH-t2m-UW-VW-Z500,670.53759765625
6359,MER-RH-SH-TCC-TCWV-tp-UW-SST,670.5921630859375
1873,MER-MSSHF-RH-tp-UW-VW-SST-Z500,670.6151123046875
1063,MER-MSSHF-TCC-TCWV-UW-VW-SST,670.6250610351562
5780,RH-SH-t2m-TCC-TCWV-tp-UW-VW-MSLP-Z500,670.6595458984375
5333,MER-MSSHF-t2m-TCC-TCWV-tp-UW-SST-Z500,670.6830444335938
198,MER-MSSHF-RH-SH-tp-VW-SST-Z500,670.7479248046875
5570,MER-RH-t2m-TCWV-tp-VW-SST-Z500,670.7491455078125
6581,MSSHF-RH-SH-t2m-TCC-TCWV-VW,670.7855834960938
3743,MER-t2m-TCC-TCWV-tp-UW-VW-MSLP-Z500,670.8148193359375
2396,MER-MSSHF-t2m-TCC-TCWV-tp-UW-MSLP,670.876220703125
107,MSSHF-RH-SH-t2m-TCC-TCWV-VW-SST,670.9046020507812
5107,MSSHF-RH-SH-t2m-TCWV-UW-MSLP,670.919921875
2880,MER-MSSHF-RH-TCC-tp-MSLP-SST,670.981689453125
4735,MSSHF-RH-SH-tp-UW-MSLP-SST,671.0009765625
1753,RH-SH-t2m-TCC-TCWV-tp-MSLP-SST,671.075439453125
6217,MER-MSSHF-SH-t2m-TCC-TCWV-tp-MSLP,671.1116333007812
846,MSSHF-RH-t2m-TCC-tp-UW-MSLP-SST-Z500,671.1339111328125
5305,MER-RH-SH-t2m-TCC-TCWV-UW-VW-Z500,671.1390380859375
6760,MER-MSSHF-t2m-TCC-tp-VW-MSLP-SST-Z500,671.1748657226562
6297,MER-RH-t2m-TCC-TCWV-tp-UW-VW,671.1788330078125
6846,MER-MSSHF-SH-t2m-TCWV-tp-VW-SST,671.1871948242188
3719,MER-RH-SH-t2m-TCWV-tp-UW-VW-MSLP,671.1887817382812
6245,MER-MSSHF-RH-SH-TCC-tp-VW-MSLP,671.2017822265625
5111,MSSHF-RH-SH-t2m-TCC-UW-SST-Z500,671.2145385742188
5660,MER-MSSHF-RH-SH-t2m-tp-SST,671.2243041992188
6651,MSSHF-SH-t2m-TCC-tp-UW-MSLP-SST-Z500,671.3447265625
5022,MER-RH-t2m-TCC-tp-VW-MSLP-SST,671.3494262695312
2962,MSSHF-RH-SH-TCC-TCWV-tp-UW-MSLP-Z500,671.3695678710938
731,MER-SH-TCC-tp-UW-VW-Z500,671.4553833007812
6253,MSSHF-RH-SH-TCWV-UW-VW-SST-Z500,671.548583984375
6449,MER-MSSHF-SH-TCC-tp-VW-MSLP,671.6078491210938
5768,RH-SH-t2m-TCC-tp-MSLP-SST,671.613037109375
5115,MER-RH-t2m-TCC-tp-VW-Z500,671.6399536132812
5313,MER-MSSHF-t2m-TCC-TCWV-VW-SST,671.6759643554688
3406,MER-MSSHF-t2m-UW-VW-SST,671.71484375
6966,MER-MSSHF-RH-TCWV-MSLP-SST-Z500,671.8883056640625
6044,RH-SH-t2m-tp-UW-VW-SST,671.9021606445312
