,beginning_day,beginning_month,beginning_year,MSSHF,SH,t2m,TCC,tp,UW,VW,msl,z
4868,30,04,1992,-18.318929051038953,0.0005404327351008761,287.5531667253282,0.3947563049740261,46.38647222518921,4.044555123159621,1.4078593485726272,-189.65555758513565,2887.139379360296
4870,02,05,1992,-17.540768762546115,0.0005794236341480428,288.1947363284641,0.40943006023830836,38.112534523010254,3.009228596305847,1.4295565555148675,-201.41731242212623,3308.6210862342673
4872,04,05,1992,-16.859454193454315,0.0006299026504034475,288.6685388848199,0.45278367949591747,51.556018352508545,2.8031128546608817,2.712835280863446,-218.81416518659347,3696.5392179170353
4874,06,05,1992,-14.968791889444985,0.0006287473819742243,288.86910137057833,0.4841887078603108,61.88868761062622,1.8418727062225344,3.3257234320958475,-237.04304329306612,4018.4731338673246
4876,08,05,1992,-14.873998070949975,0.000622853687081705,289.1546008755154,0.49363599917093914,67.22946262359619,-0.5389626785914103,3.359303142865501,-249.1814321159481,4336.165166701411
4877,09,05,1992,-15.817754001193576,0.0006207311480432408,289.3894757293701,0.48647490302191837,57.25209426879883,-1.8811668588002524,3.3199951049592777,-250.68372216834027,4486.375688376601
4878,10,05,1992,-15.414277083672415,0.0006264012943696798,289.627715202162,0.4753219028472901,60.2236008644104,-3.1019934050030176,3.229497378624812,-252.66873201274436,4624.289399205792
4879,11,05,1992,-15.057500384182397,0.0006285383259192006,289.882756165568,0.46826514943440756,59.50491809844971,-4.001715344111124,3.1381144389046582,-254.13903814698466,4763.926351768251
4880,12,05,1992,-15.920143838161891,0.0006082474271964707,290.01486973978683,0.4446264359368219,58.48078489303589,-5.106935824012756,2.9646910157945436,-255.7397611970948,4885.131728256289
4881,13,05,1992,-16.187578559705944,0.000616769613950358,290.0683740610758,0.4372256871541341,58.64551115036011,-6.008576879564921,2.6216213830947894,-259.8188125005002,4976.486741433627
4882,14,05,1992,-17.61004414808485,0.0006113889275724836,289.96563993496363,0.45334117567274307,58.78271007537842,-6.075176516448126,2.196202599504261,-267.11436426558737,5050.776576803917
4883,15,05,1992,-17.457896189710826,0.0006683182973359484,289.99804098917645,0.4702585122850207,58.78271007537842,-6.1471780851787985,1.6934074527740497,-273.8790502473252,5128.986864416772
4884,16,05,1992,-16.74496084798177,0.0007298636423392155,290.21639751959907,0.4703270137786866,58.797460079193115,-6.243668763944838,1.9838362776438414,-278.5530191989019,5211.673439651826
4885,17,05,1992,-16.740772223578556,0.0007598035590635643,290.3663286739773,0.4837191270192464,58.87814235687256,-5.977198566097684,2.1515373801337367,-281.924195971293,5309.269945722441
4886,18,05,1992,-18.18054035644531,0.0007581269747553961,290.3450168701172,0.5006900613149007,58.87897062301636,-6.01058210190667,1.8836680294036887,-284.0117265019627,5447.223882824265
4887,19,05,1992,-19.073954473198786,0.0007592929176266302,290.1775107811822,0.5272504634857178,63.063984394073486,-5.467504934310913,1.5191603677961578,-284.2800004816358,5610.639035946727
4888,20,05,1992,-19.989000518798825,0.000768334523562084,290.0124673448351,0.5527322906070286,65.3151626586914,-5.470493908309937,1.4181786852306808,-281.60541815640477,5789.1605072933235
4889,21,05,1992,-20.31244087558322,0.0007924274337163297,289.9661525855171,0.5626474468231201,65.46547555923462,-5.4127617830488415,1.2506943908903352,-278.4966685687017,5959.325974960757
4890,22,05,1992,-21.23949643995497,0.0008096622559428903,289.8433578555636,0.577927867465549,65.60509967803955,-5.242992228423224,1.0543169967015602,-282.47567686534563,6105.3738355777205
4891,23,05,1992,-21.90964168328179,0.000811252759395029,289.6640305236816,0.5899527458614773,65.5252161026001,-4.771669496154785,1.0842813070085333,-295.72000851280455,6244.315233721648
4892,24,05,1992,-22.36100865139431,0.0008169626890855701,289.48391583896216,0.6005263358222114,64.98948192596436,-4.507555400530497,0.7986539918051843,-311.92681015465627,6380.530581160345
4893,25,05,1992,-22.707998865424262,0.0008337951411456945,289.3476708865695,0.6171436340332032,63.998722076416016,-4.13826552289327,0.697425291591222,-327.20883030681165,6510.381209352315
4894,26,05,1992,-23.342949560207792,0.0008638126483024179,289.27651414761016,0.6396292988671196,64.16805171966553,-3.9305650215148926,0.8940725777732017,-337.646668071027,6645.33571302097
4895,27,05,1992,-24.34665022922092,0.0008682086700846615,289.2197931867812,0.635116056060791,64.1188383102417,-3.7388091524548,0.5728309796651222,-343.6488975255735,6789.668824257242
4898,30,05,1992,-25.794602495998806,0.0008333231006547874,289.4076208570693,0.5830994512346056,52.815558433532715,-2.855971192190382,0.05364547913869388,-366.6525131941595,7209.348983095817
4900,01,06,1992,-27.213981552463107,0.0008476201061786116,289.5154918416341,0.5778418509165447,51.54886865615845,-2.5721213945176866,0.27231516990661786,-376.5417715881073,7381.121710297206
4902,03,06,1992,-27.653011945597328,0.0008158430381611551,289.61112648756244,0.5755340531243219,46.758832931518555,-1.9194640532175704,-0.12229223738776156,-387.8162362219967,7604.23776922335
4903,04,06,1992,-28.19123830227322,0.0008079540672807222,289.7199843753391,0.5664655282762314,50.31696271896362,-1.5939919973161487,-0.05448355026244964,-394.5557934297588,7749.506410973195
4904,05,06,1992,-28.876583213636607,0.0008285770619112857,289.8066021965875,0.5621284548865424,50.29433631896973,-1.454582437239753,-0.23419694156646573,-399.2541038341641,7890.904748584315
4905,06,06,1992,-29.700108715481225,0.0008386038904996693,289.82086467149526,0.5479543602837457,45.47770977020264,-1.3380341718673707,-0.48696067415873057,-400.6829034478478,8024.731845760819
4906,07,06,1992,-30.985938303629556,0.0008490059781033779,289.8376136532254,0.5273552123599583,42.465811252593994,-1.535278059387207,-0.9099326857460854,-403.43865077099485,8154.085140480201
4907,08,06,1992,-31.222477599419488,0.0008551290858478145,289.8801604773628,0.5135767916361491,39.64435148239136,-1.5802107178158233,-0.8127789009518077,-407.36535699797685,8293.899429329334
4908,09,06,1992,-31.489196964518225,0.0008554111341131121,289.9530665815565,0.5144914184994167,33.7301812171936,-1.2811469987869266,-0.588074247169493,-411.03255184372284,8452.748633356263
4909,10,06,1992,-32.26490760599772,0.0008789517895341811,289.91826933390297,0.5281138716803657,34.3134651184082,-0.7687783713870581,-0.20429825191497647,-416.8997091133508,8620.799356083393
4910,11,06,1992,-32.49602779066298,0.000883705560184919,289.95333224080406,0.5498248992496066,36.665836811065674,-0.3333241928736372,0.1585755161497344,-422.62324366375617,8790.560160900226
4911,12,06,1992,-32.368053751627606,0.0008899918835465442,289.9531914316813,0.566342452791002,43.434730529785156,0.47226427682240774,0.5099860187954389,-425.5986780891981,8952.053277545208
4913,14,06,1992,-31.04286109144423,0.0009146482128055545,289.85908935309516,0.5872145871904162,59.402761936187744,2.051162732993232,0.7692529737260624,-425.65364414336875,9257.74671494562
4914,15,06,1992,-31.137046603393554,0.0008796422029099429,289.77027214321566,0.6072677206675211,60.2336859703064,2.4026951447804765,0.4379401317172597,-428.61920928141234,9378.303295884401
4916,17,06,1992,-27.918610315958656,0.0009229307875840379,289.98275303310817,0.6193435545179579,67.10491561889648,3.059512366739909,0.9258029291576826,-439.419518448894,9544.786602045004
4917,18,06,1992,-27.366519868299697,0.0009577363045690921,290.16006909450954,0.6065213400099013,63.58386468887329,3.4479942984263103,0.9550598641289622,-447.5284066805767,9618.989634476618
4918,19,06,1992,-26.97842219340006,0.000976858535095279,290.396639102851,0.5851552448272705,61.33537197113037,4.31665640212165,1.1491776684443171,-458.9928836419517,9690.086573547424
4919,20,06,1992,-26.662276619466144,0.0009874173860914299,290.55116907246907,0.5932457163492839,61.24117422103882,5.069678782950507,1.606100798628067,-470.0678390436209,9770.565163440478
4920,21,06,1992,-25.75751787177192,0.001007291380922854,290.69833368326823,0.6073486421797012,61.46145486831665,5.729693535105387,2.3648966265572464,-476.0845008715007,9874.7133848614
4921,22,06,1992,-26.14860920240614,0.0010019642344093276,290.78554303860136,0.5871665998246934,61.57638120651245,6.1220243789884785,2.3609477649052955,-477.13191841823874,9986.60389601061
4922,23,06,1992,-25.815651044379344,0.0010136128781764759,290.9118566663954,0.5759867801242405,61.64755296707153,6.466967001936171,2.438682712533741,-477.011443181139,10095.78401595835
4923,24,06,1992,-25.52380307617187,0.0010205451433601411,291.04514230007595,0.5590195863087971,62.74902153015137,6.696170313538445,2.8849775065951895,-478.24832646847693,10205.52008956418
4925,26,06,1992,-25.469876621161564,0.0010731765801946797,291.17475139363603,0.57648712187873,63.01682949066162,7.784288163757325,3.0807135361353573,-487.53015424164494,10437.144779972079
4926,27,06,1992,-25.202673905775278,0.0010683877134289206,291.1201442321778,0.5859622447967531,64.10774660110474,8.719649044333563,3.279821141772802,-492.79065124294806,10556.373774048623
4927,28,06,1992,-25.63520023328993,0.001079739058564519,290.9762207210964,0.5954912317487929,64.1963300704956,9.104171666102937,2.9378720197253774,-496.87739060298236,10677.97910478748
4930,01,07,1992,-26.029344947984484,0.0011162995087783607,290.7988098561605,0.5955165492587619,61.72054862976074,10.336090781254239,2.5195958701027785,-504.77826810109735,11078.69517983686
4931,02,07,1992,-25.50440589328342,0.0011228132491141473,290.93345343865286,0.5832061216566298,63.997426986694336,10.671283860079447,2.64546289168464,-502.2660004680768,11203.201688375926
4932,03,07,1992,-25.76873926595052,0.0011158956008080875,290.9747402903239,0.5734236548529731,56.66416263580322,11.018266776423985,2.51381958194309,-497.7856759549525,11307.906283354745
4933,04,07,1992,-25.885868418375647,0.001102520503991784,291.04012532687716,0.5682177232530383,45.385910511016846,11.732571130816142,2.847063432269628,-493.62492966666775,11393.94189505681
4934,05,07,1992,-26.44426545850966,0.001082624370653927,291.0354909013536,0.5514364121754964,44.0983247756958,12.773246607716878,2.9154828940285595,-490.04910493730733,11477.63809755815
4935,06,07,1992,-26.741198475138344,0.0010863560397609843,291.09037441609695,0.5471905970255534,44.17725944519043,13.741688033061557,3.49497319261763,-486.9763124333348,11562.843855317924
4936,07,07,1992,-26.031624911838104,0.0010616458540011282,291.1597120808919,0.5535469502343073,44.274720668792725,14.795101989322237,4.118914397070145,-484.1794129518305,11647.763240611945
4937,08,07,1992,-26.205215756564666,0.0010902632015733211,291.2216615492079,0.5610596750047473,44.245091915130615,15.493029605017767,4.399445532989504,-481.78097983929524,11721.00053405283
4938,09,07,1992,-26.175633919949,0.0011381739110978741,291.3478781904433,0.5668109943813747,44.76077365875244,15.723740485318501,4.464575742234127,-480.6984983390274,11785.757752551357
4939,10,07,1992,-25.600800197686088,0.0011438248096472307,291.5761912628174,0.5512007670932346,45.619290828704834,15.631070184559292,4.827170320934722,-480.2820458170148,11842.005112367306
4941,12,07,1992,-25.601544654337562,0.001163160445772054,291.63127621595595,0.5393995129903159,58.286479473114014,15.6881285428577,5.581284649255543,-481.9532320060474,11952.660950761263
4942,13,07,1992,-25.590315165540904,0.0011465723784453076,291.6313602193197,0.5358626230451796,60.0081148147583,15.554472182295058,5.894149841986764,-483.49677210203697,12003.235769007775
4943,14,07,1992,-25.666195285712345,0.001130809804092597,291.624366249254,0.5391645439571805,63.3855242729187,15.45945558520423,6.0686563275443195,-482.71790225399553,12055.22236651569
4944,15,07,1992,-25.529666117350256,0.0011076261472135027,291.584880823093,0.5342624529096816,72.31267309188843,15.244666536267598,6.0924182162814695,-480.65434068971075,12111.088676869744
4945,16,07,1992,-25.15944450920953,0.0011149909978422226,291.4738066423204,0.5354833474477132,69.99699115753174,15.235470028983222,5.896934086036684,-476.28943839192345,12175.451142340764
4946,17,07,1992,-25.12170490960015,0.001122285614771479,291.45444132893874,0.5395643188052707,68.50549459457397,15.341108198187085,5.992920688056947,-469.4541189961964,12235.507740707584
4947,18,07,1992,-25.065360275607638,0.0010917280231838554,291.41987644280323,0.5499738603803846,68.79241180419922,15.620099152225919,6.420270517985028,-461.65898579073075,12281.791459254175
4948,19,07,1992,-24.420192968410912,0.0011168412762951145,291.29539595676,0.5770564134809706,69.15756845474243,15.916260212961834,6.47195870833927,-454.41682588838347,12308.849314199959
4949,20,07,1992,-24.28595657958984,0.0011011529222642112,291.17291280992293,0.5814936555650498,69.29369783401489,16.060368356556364,6.270343166859947,-449.16682807607515,12308.778072638024
4951,22,07,1992,-23.060082894219292,0.0011399361805453938,291.1184388261583,0.5986479593488905,80.46847867965698,16.055740532154505,5.900547029940289,-444.4016054025399,12241.452308233605
4952,23,07,1992,-22.76812041219075,0.0011463152784404076,291.0912884501139,0.6120830883449978,85.494309425354,16.058960340732998,6.0793465552436,-442.6336881436873,12195.081411692421
4953,24,07,1992,-22.831866013929577,0.0011307837500522105,290.9608810353597,0.617878978729248,85.05251836776733,16.65959216577742,5.919873496521845,-437.55360018476944,12150.88777004657
4954,25,07,1992,-22.14061328531901,0.0011511676439407892,290.88193428751623,0.6329392133076986,91.2231855392456,17.398939846229553,6.156147196091548,-430.56635234050816,12115.615565263744
4955,26,07,1992,-20.504490299818247,0.0011013061854320163,290.9005286441379,0.6286694383409288,95.01851415634155,17.508499542193942,6.205141384400264,-421.5213299903272,12076.54328661616
4956,27,07,1992,-19.61667749091254,0.0011517415821508217,290.92271410319006,0.6396090165879991,94.37283420562744,17.387002125167847,6.457178073713517,-411.96240872775064,12033.126234386085
4957,28,07,1992,-17.69663656548394,0.0011998297964928093,291.02327166137695,0.6549652968936497,95.122474193573,17.79466271478865,7.270585025511849,-404.6972091408347,11990.203011485843
4958,29,07,1992,-16.140115632120764,0.0012530459795638711,290.99865676506886,0.6765908696492513,96.93901634216309,18.139065821647645,7.96258793540531,-398.95736413354433,11947.127693123588
4959,30,07,1992,-15.253444971381292,0.0012422523913846008,290.84607479824484,0.6769749770694309,106.79233074188232,17.948344670253327,8.520646808433535,-392.98699676756655,11906.426257596431
4961,01,08,1992,-13.271101530626082,0.0012437634958369823,290.4271991580539,0.6849944589826795,124.38498497009277,17.864381495857238,9.561960837067499,-385.65131678895335,11809.257039539398
4962,02,08,1992,-12.639217357381183,0.001222885605292605,290.2323112077501,0.6826091180589464,126.27862405776978,17.75678360089196,9.396574950875179,-386.25062734379685,11757.143163168535
4963,03,08,1992,-11.170649238755965,0.001237062724064223,290.0836641937256,0.6943890622456869,134.22576665878296,17.87211050230662,8.917100174013775,-386.20599512872815,11704.954601866943
4964,04,08,1992,-9.638521482340492,0.0012403320314562532,289.9716966139052,0.7109773277282715,141.55620002746582,17.7959625289917,9.15315127381219,-387.34955682367166,11636.059397036732
4965,05,08,1992,-8.66395454881456,0.0012252740003340173,289.73436041327585,0.7315111441718207,152.42174339294434,17.471623591783313,8.736138927057056,-389.54634794750257,11550.328554020916
